legacy_id,locality,legacy_prec_id,legacy_precinct_name,current_prec_id,current_precinct_name,match_method,legacy_area_overlap
265,CAMPBELL COUNTY,303,303 - ALTAVISTA,303,ALTAVISTA PRECINCT,exact_key,1.0
266,CAMPBELL COUNTY,401,401 - THREE FORKS,401,THREE FORKS PRECINCT,exact_key,1.0
267,CAMPBELL COUNTY,402,402 - COURT HOUSE,402,COURT HOUSE PRECINCT,exact_key,1.0
268,CAMPBELL COUNTY,501,501 - SPRING HILL,501,SPRING HILL PRECINCT,exact_key,1.0
269,CAMPBELL COUNTY,502,502 - YELLOW BRANCH,502,YELLOW BRANCH PRECINCT,exact_key,1.0
270,CAMPBELL COUNTY,601,601 - KINGS,601,KINGS PRECINCT,exact_key,1.0
271,CAMPBELL COUNTY,602,602 - CONCORD,602,CONCORD PRECINCT,exact_key,1.0
272,CAMPBELL COUNTY,701,701 - BROOKNEAL,701,BROOKNEAL PRECINCT,exact_key,1.0
273,CAMPBELL COUNTY,702,702 - GLADYS,702,GLADYS PRECINCT,exact_key,1.0
274,CAMPBELL COUNTY,703,703 - MORRIS CHURCH,703,MORRIS CHURCH PRECINCT,exact_key,1.0
275,CAROLINE COUNTY,101,101 - BOWLING GREEN,101,BOWLING GREEN,exact_key,1.0
276,CAROLINE COUNTY,102,102 - SPARTA,102,SPARTA,exact_key,1.0
277,CAROLINE COUNTY,201,201 - NORTH MADISON,201,NORTH MADISON,exact_key,1.0
278,CAROLINE COUNTY,202,202 - SOUTH MADISON,202,SOUTH MADISON,exact_key,1.0
279,CAROLINE COUNTY,301,301 - PORT ROYAL,301,PORT ROYAL,exact_key,1.0
280,CAROLINE COUNTY,302,302 - WOODFORD,302,WOODFORD,exact_key,1.0
281,CAROLINE COUNTY,401,401 - DAWN,401,DAWN,exact_key,1.0
282,CAROLINE COUNTY,402,402 - CARMEL CHURCH,402,CARMEL CHURCH,exact_key,1.0
283,CAROLINE COUNTY,501,501 - WEST MATTAPONI,501,WEST MATTAPONI,exact_key,1.0
284,CAROLINE COUNTY,502,502 - MILFORD,502,MILFORD,exact_key,1.0
285,CAROLINE COUNTY,601,601 - CHILESBURG,601,CHILESBURG,exact_key,1.0
286,CAROLINE COUNTY,602,602 - LAKE,602,LAKE,exact_key,1.0
287,CARROLL COUNTY,101,101 - MT BETHEL,101,MT BETHEL PRECINCT,exact_key,1.0
288,CARROLL COUNTY,102,102 - ST PAUL,102,ST PAUL PRECINCT,exact_key,1.0
289,CARROLL COUNTY,103,103 - LAMBSBURG,103,LAMBSBURG PRECINCT,exact_key,1.0
290,CARROLL COUNTY,105,105 - FANCY GAP,105,FANCY GAP PRECINCT,exact_key,1.0
291,CARROLL COUNTY,201,201 - HILLSVILLE B,201,HILLSVILLE PRECINCTB,exact_key,1.0
292,CARROLL COUNTY,202,202 - LAUREL FORK,202,LAUREL FORK PRECINCT,exact_key,1.0
293,CARROLL COUNTY,203,203 - GLADESBORO,203,GLADESBORO PRECINCT,exact_key,1.0
294,CARROLL COUNTY,301,301 - HILLSVILLE C,301,HILLSVILLE PRECINCT C,exact_key,1.0
295,CARROLL COUNTY,302,302 - SYLVATUS,302,SYLVATUS PRECINCT,exact_key,1.0
296,CARROLL COUNTY,303,303 - DUGSPUR,303,DUGSPUR PRECINCT,exact_key,1.0
297,CARROLL COUNTY,401,401 - OAKLAND,401,OAKLAND PRECINCT,exact_key,1.0
298,CARROLL COUNTY,402,402 - WOODLAWN D,402,WOODLAWN PRECINCT D,exact_key,1.0
299,CARROLL COUNTY,406,406 - WOODLAWN F,402,WOODLAWN PRECINCT D,largest_overlap,0.999995
300,CARROLL COUNTY,501,501 - VAUGHAN,501,VAUGHAN PRECINCT,exact_key,1.0
301,CARROLL COUNTY,502,502 - GLADEVILLE,502,GLADEVILLE PRECINCT,exact_key,1.0
302,CARROLL COUNTY,503,503 - WOODLAWN E,503,WOODLAWN PRECINCT E,exact_key,1.0
303,CARROLL COUNTY,504,504 - LAUREL,504,LAUREL PRECINCT,exact_key,1.0
304,CHARLES CITY COUNTY,101,101 - PRECINCT 1-1,101,PRECINCT 1-1,exact_key,1.0
305,CHARLES CITY COUNTY,201,201 - PRECINCT 2-1,201,PRECINCT 2-1,exact_key,1.0
306,CHARLES CITY COUNTY,301,301 - PRECINCT 3-1,301,PRECINCT 3-1,exact_key,1.0
307,CHARLOTTE COUNTY,101,101 - COUNTY SEAT,101,COUNTY SEAT,exact_key,1.0
308,CHARLOTTE COUNTY,201,201 - RED OAK WYLLIESBURG,201,RED OAK WYLLIESBURG,exact_key,1.0
309,CHARLOTTE COUNTY,302,302 - DRAKES BRANCH,302,DRAKES BRANCH,exact_key,1.0
310,CHARLOTTE COUNTY,401,401 - KEYSVILLE,401,KEYSVILLE,exact_key,1.0
311,CHARLOTTE COUNTY,501,501 - CULLEN/RED HOUSE,501,CULLEN/RED HOUSE,exact_key,1.0
312,CHARLOTTE COUNTY,602,602 - PHENIX,602,PHENIX,exact_key,1.0
313,CHARLOTTE COUNTY,702,702 - BACON/SAXE,702,BACON/SAXE,exact_key,1.0
314,CHESTERFIELD COUNTY,101,101 - BELLWOOD,101,BELLWOOD PRECINCT,exact_key,1.0
315,CHESTERFIELD COUNTY,102,102 - SOUTH CHESTER,102,SOUTH CHESTER PRECINCT,exact_key,1.0
316,CHESTERFIELD COUNTY,103,103 - ENON,103,ENON PRECINCT,exact_key,1.0
317,CHESTERFIELD COUNTY,104,104 - NORTH CHESTER,104,NORTH CHESTER PRECINCT,exact_key,1.0
318,CHESTERFIELD COUNTY,105,105 - DREWRYS BLUFF,105,DREWRYS BLUFF PRECINCT,exact_key,1.0
319,CHESTERFIELD COUNTY,106,106 - HARROWGATE,106,HARROWGATE PRECINCT,exact_key,1.0
320,CHESTERFIELD COUNTY,107,107 - WELLS,115,CRESTHILL PRECINCT,largest_overlap,0.991302
321,CHESTERFIELD COUNTY,108,108 - ECOFF,108,ECOFF PRECINCT,exact_key,1.0
322,CHESTERFIELD COUNTY,109,109 - ELIZABETH SCOTT,109,ELIZABETH SCOTT PRECINCT,exact_key,1.0
323,CHESTERFIELD COUNTY,110,110 - DUTCH GAP,110,DUTCH GAP PRECINCT,exact_key,1.0
324,CHESTERFIELD COUNTY,111,111 - IRON BRIDGE,111,IRON BRIDGE PRECINCT,exact_key,1.0
325,CHESTERFIELD COUNTY,112,112 - CARVER,112,CARVER PRECINCT,exact_key,1.0
326,CHESTERFIELD COUNTY,113,113 - IRON BRIDGE NORTH,113,IRON BRIDGE NORTH PRECINCT,exact_key,1.0
327,CHESTERFIELD COUNTY,201,201 - GATES,201,GATES PRECINCT,exact_key,1.0
328,CHESTERFIELD COUNTY,202,202 - BEULAH,202,BEULAH PRECINCT,exact_key,1.0
329,CHESTERFIELD COUNTY,203,203 - BIRD,203,BIRD PRECINCT,exact_key,1.0
330,CHESTERFIELD COUNTY,204,204 - JACOBS,221,OXBRIDGE PRECINCT,largest_overlap,0.998168
331,CHESTERFIELD COUNTY,205,205 - FALLING CREEK,205,FALLING CREEK PRECINCT,exact_key,1.0
332,CHESTERFIELD COUNTY,206,206 - BELMONT,222,TURNER PRECINCT,largest_overlap,0.993752
333,CHESTERFIELD COUNTY,207,207 - CHIPPENHAM,207,CHIPPENHAM PRECINCT,exact_key,1.0
334,CHESTERFIELD COUNTY,208,208 - MEADOWBROOK,208,MEADOWBROOK PRECINCT,exact_key,1.0
335,CHESTERFIELD COUNTY,209,209 - SALEM CHURCH,209,SALEM CHURCH PRECINCT,exact_key,1.0
336,CHESTERFIELD COUNTY,210,210 - FIVE FORKS,210,FIVE FORKS PRECINCT,exact_key,1.0
337,CHESTERFIELD COUNTY,211,211 - NASH,211,NASH PRECINCT,exact_key,1.0
338,CHESTERFIELD COUNTY,212,212 - ST. LUKE'S,221,OXBRIDGE PRECINCT,largest_overlap,0.993687
339,CHESTERFIELD COUNTY,213,213 - SOUTHSIDE,213,SOUTHSIDE PRECINCT,exact_key,1.0
340,CHESTERFIELD COUNTY,214,214 - HOPKINS,205,FALLING CREEK PRECINCT,largest_overlap,0.981296
341,CHESTERFIELD COUNTY,215,215 - NORTH BIRD,203,BIRD PRECINCT,largest_overlap,0.99907
342,CHESTERFIELD COUNTY,216,216 - RIDGEDALE,207,CHIPPENHAM PRECINCT,largest_overlap,0.99926
343,CHESTERFIELD COUNTY,301,301 - ETTRICK,301,ETTRICK PRECINCT,exact_key,1.0
344,CHESTERFIELD COUNTY,302,302 - DEER RUN,321,CLAYPOINTE PRECINCT,largest_overlap,0.979502
345,CHESTERFIELD COUNTY,303,303 - MATOACA,303,MATOACA PRECINCT,exact_key,1.0
346,CHESTERFIELD COUNTY,304,304 - WINFREES STORE,304,WINFREES STORE PRECINCT,exact_key,1.0
347,CHESTERFIELD COUNTY,305,305 - BEACH,305,BEACH PRECINCT,exact_key,1.0
348,CHESTERFIELD COUNTY,306,306 - WINTERPOCK,306,WINTERPOCK PRECINCT,exact_key,1.0
349,CHESTERFIELD COUNTY,307,307 - COSBY,307,COSBY PRECINCT,exact_key,1.0
350,CHESTERFIELD COUNTY,308,308 - SOUTH MANCHESTER,321,CLAYPOINTE PRECINCT,largest_overlap,0.993285
351,CHESTERFIELD COUNTY,309,309 - SKINQUARTER,309,SKINQUARTER PRECINCT,exact_key,1.0
352,CHESTERFIELD COUNTY,310,310 - TOMAHAWK,420,NEW TOMAHAWK PRECINCT,largest_overlap,0.959856
353,CHESTERFIELD COUNTY,313,313 - WOOLRIDGE,313,WOOLRIDGE SOUTH PRECINCT,exact_key,1.0
354,CHESTERFIELD COUNTY,314,314 - LONGHOUSE,314,LONGHOUSE PRECINCT,exact_key,1.0
355,CHESTERFIELD COUNTY,315,315 - BAILEY BRIDGE,315,BAILEY BRIDGE PRECINCT,exact_key,1.0
356,CHESTERFIELD COUNTY,316,316 - SPRING RUN,316,SPRING RUN PRECINCT,exact_key,1.0
357,CHESTERFIELD COUNTY,317,317 - BIRKDALE,322,HENSLEY PRECINCT,largest_overlap,0.53909
358,CHESTERFIELD COUNTY,318,318 - WEST BEACH,322,HENSLEY PRECINCT,largest_overlap,0.998888
359,CHESTERFIELD COUNTY,319,319 - MAGNOLIA,319,MAGNOLIA PRECINCT,exact_key,1.0
360,CHESTERFIELD COUNTY,401,401 - HARBOUR POINTE,401,HARBOUR POINTE PRECINCT,exact_key,1.0
361,CHESTERFIELD COUNTY,402,402 - GENITO,402,GENITO PRECINCT,exact_key,1.0
362,CHESTERFIELD COUNTY,403,403 - BRANDERMILL,403,BRANDERMILL PRECINCT,exact_key,1.0
363,CHESTERFIELD COUNTY,404,404 - PROVIDENCE,404,PROVIDENCE PRECINCT,exact_key,1.0
364,CHESTERFIELD COUNTY,405,405 - LA PRADE,405,LA PRADE PRECINCT,exact_key,1.0
365,CHESTERFIELD COUNTY,406,406 - SMOKETREE,421,LUCKS LANE PRECINCT,largest_overlap,0.994112
366,CHESTERFIELD COUNTY,407,407 - MONACAN,421,LUCKS LANE PRECINCT,largest_overlap,0.978599
367,CHESTERFIELD COUNTY,408,408 - REAMS,408,REAMS PRECINCT,exact_key,1.0
368,CHESTERFIELD COUNTY,409,409 - MANCHESTER,218,NEW MANCHESTER PRECINCT,largest_overlap,0.969484
369,CHESTERFIELD COUNTY,410,410 - WAGSTAFF,410,WAGSTAFF PRECINCT,exact_key,1.0
370,CHESTERFIELD COUNTY,411,411 - SWIFT CREEK,411,SWIFT CREEK PRECINCT,exact_key,1.0
371,CHESTERFIELD COUNTY,412,412 - CLOVER HILL,412,CLOVER HILL PRECINCT,exact_key,1.0
372,CHESTERFIELD COUNTY,413,413 - SHENANDOAH,413,SHENANDOAH PRECINCT,exact_key,1.0
373,CHESTERFIELD COUNTY,414,414 - CRENSHAW,414,CRENSHAW PRECINCT,exact_key,1.0
374,CHESTERFIELD COUNTY,415,415 - EVERGREEN,415,EVERGREEN PRECINCT,exact_key,1.0
375,CHESTERFIELD COUNTY,416,416 - EVERGREEN WEST,422,OTTERDALE PRECINCT,largest_overlap,0.994351
376,CHESTERFIELD COUNTY,417,417 - EDGEWATER,422,OTTERDALE PRECINCT,largest_overlap,0.995623
377,CHESTERFIELD COUNTY,501,501 - HUGUENOT,521,ROCKAWAY PRECINCT,largest_overlap,0.835261
378,CHESTERFIELD COUNTY,502,502 - CRESTWOOD,521,ROCKAWAY PRECINCT,largest_overlap,0.977936
379,CHESTERFIELD COUNTY,503,503 - MIDLOTHIAN,503,MIDLOTHIAN PRECINCT,exact_key,1.0
380,CHESTERFIELD COUNTY,504,504 - ROBIOUS,504,ROBIOUS PRECINCT,exact_key,1.0
381,CHESTERFIELD COUNTY,505,505 - BON AIR,505,BON AIR PRECINCT,exact_key,1.0
382,CHESTERFIELD COUNTY,506,506 - GREENFIELD,506,GREENFIELD PRECINCT,exact_key,1.0
383,CHESTERFIELD COUNTY,507,507 - SALISBURY,507,SALISBURY PRECINCT,exact_key,1.0
384,CHESTERFIELD COUNTY,508,508 - BELGRADE,508,BELGRADE PRECINCT,exact_key,1.0
385,CHESTERFIELD COUNTY,509,509 - CRANBECK,509,CRANBECK PRECINCT,exact_key,1.0
386,CHESTERFIELD COUNTY,510,510 - SYCAMORE,510,SYCAMORE PRECINCT,exact_key,1.0
387,CHESTERFIELD COUNTY,511,511 - BLACK HEATH,511,BLACK HEATH PRECINCT,exact_key,1.0
388,CHESTERFIELD COUNTY,513,513 - BEAUFONT,513,BEAUFONT PRECINCT,exact_key,1.0
389,CHESTERFIELD COUNTY,514,514 - WATKINS,514,WATKINS PRECINCT,exact_key,1.0
390,CHESTERFIELD COUNTY,515,515 - DAVIS,515,DAVIS PRECINCT,exact_key,1.0
391,CHESTERFIELD COUNTY,516,516 - POCOSHOCK,516,POCOSHOCK NORTH PRECINCT,exact_key,1.0
392,CHESTERFIELD COUNTY,517,517 - ROSELAND,517,ROSELAND PRECINCT,exact_key,1.0
393,CHESTERFIELD COUNTY,518,518 - MIDLOTHIAN NORTH,518,MIDLOTHIAN NORTH PRECINCT,exact_key,1.0
394,CLARKE COUNTY,101,101 - RUSSELL,101,RUSSELL,exact_key,1.0
395,CLARKE COUNTY,201,201 - BERRYVILLE,201,BERRYVILLE,exact_key,1.0
396,CLARKE COUNTY,301,301 - MILLWOOD,301,MILLWOOD,exact_key,1.0
397,CLARKE COUNTY,302,302 - PINE GROVE,302,PINE GROVE,exact_key,1.0
398,CLARKE COUNTY,401,401 - WHITE POST,401,WHITE POST,exact_key,1.0
399,CLARKE COUNTY,501,501 - BUCKMARSH,501,BUCKMARSH,exact_key,1.0
400,CLARKE COUNTY,502,502 - BLUE RIDGE,502,BLUE RIDGE,exact_key,1.0
401,CRAIG COUNTY,101,101 - COURT HOUSE,101,COURT HOUSE,exact_key,1.0
402,CRAIG COUNTY,201,201 - AMMENDALE PRECINCT,201,AMMENDALE,exact_key,1.0
403,CRAIG COUNTY,301,301 - GIVENS & REYNOLDS STORE,301,GIVENS & REYNOLDS STORE,exact_key,1.0
404,CRAIG COUNTY,303,303 - MARSHALLS STORE,303,MARSHALLS STORE,exact_key,1.0
405,CRAIG COUNTY,401,401 - BARBOURS CREEK,401,BARBOURS CREEK,exact_key,1.0
406,CRAIG COUNTY,402,402 - PAINT BANK,402,PAINT BANK,exact_key,1.0
407,CRAIG COUNTY,403,403 - CRAIG SPRINGS,403,CRAIG SPRINGS,exact_key,1.0
408,CRAIG COUNTY,501,501 - CRAIG CITY,501,CRAIG CITY,exact_key,1.0
409,CULPEPER COUNTY,101,101 - WEST FAIRFAX,101,WEST FAIRFAX,exact_key,1.0
410,CULPEPER COUNTY,201,201 - EAST FAIRFAX,201,EAST FAIRFAX,exact_key,1.0
411,CULPEPER COUNTY,302,302 - EGGBORNSVILLE,302,EGGBORNSVILLE,exact_key,1.0
412,CULPEPER COUNTY,303,303 - CARDOVA,303,CARDOVA,exact_key,1.0
413,CULPEPER COUNTY,304,304 - WILLOW SHADE,304,WILLOW SHADE,exact_key,1.0
414,CULPEPER COUNTY,401,401 - ELDORADO,401,ELDORADO,exact_key,1.0
415,CULPEPER COUNTY,402,402 - BROWNS STORE,402,BROWNS STORE,exact_key,1.0
416,CULPEPER COUNTY,501,501 - JEFFERSONTON,501,JEFFERSONTON,exact_key,1.0
417,CULPEPER COUNTY,502,502 - RIXEYVILLE,502,RIXEYVILLE,exact_key,1.0
418,CULPEPER COUNTY,601,601 - MITCHELLS,601,MITCHELLS,exact_key,1.0
419,CULPEPER COUNTY,602,602 - PEARL SAMPLE,602,PEARL SAMPLE,exact_key,1.0
420,CULPEPER COUNTY,603,603 - SOUTH RIDGE,603,SOUTH RIDGE,exact_key,1.0
421,CULPEPER COUNTY,702,702 - BRANDY STATION,702,BRANDY STATION,exact_key,1.0
422,CULPEPER COUNTY,703,703 - LIGNUM,703,LIGNUM,exact_key,1.0
423,CULPEPER COUNTY,704,704 - RICHARDSVILLE,704,RICHARDSVILLE,exact_key,1.0
424,CUMBERLAND COUNTY,101,101 - PRECINCT 1,101,PRECINCT 1,exact_key,1.0
425,CUMBERLAND COUNTY,201,201 - PRECINCT 2,201,PRECINCT 2,exact_key,1.0
426,CUMBERLAND COUNTY,301,301 - PRECINCT 3,301,PRECINCT 3,exact_key,1.0
427,CUMBERLAND COUNTY,401,401 - PRECINCT 4,401,PRECINCT 4,exact_key,1.0
428,CUMBERLAND COUNTY,501,501 - PRECINCT 5,501,PRECINCT 5,exact_key,1.0
429,DICKENSON COUNTY,101,101 - SOUTH CLINTWOOD,101,SOUTH CLINTWOOD,exact_key,1.0
430,DICKENSON COUNTY,201,201 - NORA,201,NORA,exact_key,1.0
431,DICKENSON COUNTY,202,202 - FRYING PAN,202,FRYING PAN,exact_key,1.0
432,DICKENSON COUNTY,203,203 - CLINCHCO,203,CLINCHCO,exact_key,1.0
433,DICKENSON COUNTY,301,301 - WEST DANTE,301,WEST DANTE,exact_key,1.0
434,DICKENSON COUNTY,302,302 - HERALD,302,HERALD,exact_key,1.0
435,DICKENSON COUNTY,303,303 - RIDGE,303,RIDGE,exact_key,1.0
436,DICKENSON COUNTY,401,401 - HAYSI-COLLEY,401,HAYSI-COLLEY,exact_key,1.0
437,DICKENSON COUNTY,501,501 - TARPON,501,TARPON,exact_key,1.0
438,DICKENSON COUNTY,502,502 - NORTH CLINTWOOD,502,NORTH CLINTWOOD,exact_key,1.0
439,DINWIDDIE COUNTY,101,101 - WHITE OAK,101,WHITE OAK,exact_key,1.0
440,DINWIDDIE COUNTY,102,102 - ROCKY RUN,102,ROCKY RUN,exact_key,1.0
441,DINWIDDIE COUNTY,103,103 - CHURCH ROAD,103,CHURCH ROAD,exact_key,1.0
442,DINWIDDIE COUNTY,201,201 - ROHOIC,201,ROHOIC,exact_key,1.0
443,DINWIDDIE COUNTY,202,202 - SUTHERLAND,202,SUTHERLAND,exact_key,1.0
444,DINWIDDIE COUNTY,301,301 - REAMS,301,REAMS,exact_key,1.0
445,DINWIDDIE COUNTY,302,302 - NEW HOPE,302,NEW HOPE,exact_key,1.0
446,DINWIDDIE COUNTY,303,303 - LITTLE ZION,303,LITTLE ZION,exact_key,1.0
447,DINWIDDIE COUNTY,401,401 - DINWIDDIE,401,DINWIDDIE,exact_key,1.0
448,DINWIDDIE COUNTY,402,402 - MCKENNEY,402,MCKENNEY,exact_key,1.0
449,DINWIDDIE COUNTY,403,403 - CHERRY HILL,403,CHERRY HILL,exact_key,1.0
450,DINWIDDIE COUNTY,501,501 - EDGEHILL,501,EDGEHILL,exact_key,1.0
451,DINWIDDIE COUNTY,502,502 - CHESDIN,502,CHESDIN,exact_key,1.0
452,ESSEX COUNTY,101,101 - GREATER TAPPAHANNOCK,101,GREATER TAPPAHANNOCK,exact_key,1.0
453,ESSEX COUNTY,201,201 - NORTH,201,NORTH,exact_key,1.0
454,ESSEX COUNTY,301,301 - SOUTH,301,SOUTH,exact_key,1.0
455,ESSEX COUNTY,401,401 - CENTRAL,401,CENTRAL,exact_key,1.0
456,FAIRFAX COUNTY,104,104 - CHAPEL,104,CHAPEL PRECINCT,exact_key,1.0
457,FAIRFAX COUNTY,105,105 - FAIRVIEW,105,FAIRVIEW PRECINCT,exact_key,1.0
458,FAIRFAX COUNTY,106,106 - HERITAGE,106,HERITAGE PRECINCT,exact_key,1.0
459,FAIRFAX COUNTY,108,108 - KINGS PARK,108,KINGS PARK PRECINCT,exact_key,1.0
460,FAIRFAX COUNTY,109,109 - LITTLE RUN,109,LITTLE RUN PRECINCT,exact_key,1.0
461,FAIRFAX COUNTY,110,110 - NORTH SPRINGFIELD,110,NORTH SPRINGFIELD PRECINCT,exact_key,1.0
462,FAIRFAX COUNTY,113,113 - CANTERBURY,113,CANTERBURY PRECINCT,exact_key,1.0
463,FAIRFAX COUNTY,114,114 - OLDE CREEK,114,OLDE CREEK PRECINCT,exact_key,1.0
464,FAIRFAX COUNTY,115,115 - RAVENSWORTH,115,RAVENSWORTH PRECINCT,exact_key,1.0
465,FAIRFAX COUNTY,116,116 - WAKEFIELD,116,WAKEFIELD PRECINCT,exact_key,1.0
466,FAIRFAX COUNTY,117,117 - WOODSON,117,WOODSON #1 PRECINCT,exact_key,1.0
467,FAIRFAX COUNTY,118,118 - LAKE BRADDOCK,118,LAKE BRADDOCK PRECINCT,exact_key,1.0
468,FAIRFAX COUNTY,119,119 - LAUREL,119,LAUREL PRECINCT,exact_key,1.0
469,FAIRFAX COUNTY,120,120 - SIDEBURN,120,SIDEBURN #1 PRECINCT,exact_key,1.0
470,FAIRFAX COUNTY,121,121 - VILLA,121,VILLA PRECINCT,exact_key,1.0
471,FAIRFAX COUNTY,123,123 - ROBINSON,123,ROBINSON PRECINCT,exact_key,1.0
472,FAIRFAX COUNTY,125,125 - SIGNAL HILL,125,SIGNAL HILL PRECINCT,exact_key,1.0
473,FAIRFAX COUNTY,126,126 - BONNIE BRAE,126,BONNIE BRAE PRECINCT,exact_key,1.0
474,FAIRFAX COUNTY,127,127 - BURKE CENTRE,127,BURKE CENTRE PRECINCT,exact_key,1.0
475,FAIRFAX COUNTY,128,128 - CARDINAL,128,CARDINAL PRECINCT,exact_key,1.0
476,FAIRFAX COUNTY,129,129 - KEENE MILL,129,KEENE MILL PRECINCT,exact_key,1.0
477,FAIRFAX COUNTY,130,130 - TERRA CENTRE,130,TERRA CENTRE PRECINCT,exact_key,1.0
478,FAIRFAX COUNTY,131,131 - EAGLE VIEW,131,EAGLE VIEW #1 PRECINCT,exact_key,1.0
479,FAIRFAX COUNTY,132,132 - MONUMENT,132,MONUMENT PRECINCT,exact_key,1.0
480,FAIRFAX COUNTY,133,133 - DANBURY,108,KINGS PARK PRECINCT,largest_overlap,0.999029
481,FAIRFAX COUNTY,134,134 - UNIVERSITY,134,UNIVERSITY PRECINCT,exact_key,1.0
482,FAIRFAX COUNTY,201,201 - ARMSTRONG,201,ARMSTRONG PRECINCT,exact_key,1.0
483,FAIRFAX COUNTY,202,202 - FLINT HILL,202,FLINT HILL #1 PRECINCT,exact_key,1.0
484,FAIRFAX COUNTY,203,203 - FLORIS,203,FLORIS PRECINCT,exact_key,1.0
485,FAIRFAX COUNTY,204,204 - MADISON,204,MADISON PRECINCT,exact_key,1.0
486,FAIRFAX COUNTY,208,208 - RESTON #1,208,RESTON #1 PRECINCT,exact_key,1.0
487,FAIRFAX COUNTY,209,209 - RESTON #2,209,RESTON #2 PRECINCT,exact_key,1.0
488,FAIRFAX COUNTY,213,213 - VIENNA #1,213,VIENNA #1 PRECINCT,exact_key,1.0
489,FAIRFAX COUNTY,214,214 - VIENNA #2,214,VIENNA #2 PRECINCT,exact_key,1.0
490,FAIRFAX COUNTY,216,216 - VIENNA #4,216,VIENNA #4 PRECINCT,exact_key,1.0
491,FAIRFAX COUNTY,218,218 - VIENNA #6,218,VIENNA #6 PRECINCT,exact_key,1.0
492,FAIRFAX COUNTY,219,219 - WESTBRIAR,219,WESTBRIAR #1 PRECINCT,exact_key,1.0
493,FAIRFAX COUNTY,220,220 - DOGWOOD,220,DOGWOOD PRECINCT,exact_key,1.0
494,FAIRFAX COUNTY,221,221 - HUNTERS WOODS,221,HUNTERS WOODS PRECINCT,exact_key,1.0
495,FAIRFAX COUNTY,222,222 - RESTON #3,222,RESTON #3 PRECINCT,exact_key,1.0
496,FAIRFAX COUNTY,223,223 - GLADE,223,GLADE PRECINCT,exact_key,1.0
497,FAIRFAX COUNTY,224,224 - SOUTH LAKES,224,SOUTH LAKES PRECINCT,exact_key,1.0
498,FAIRFAX COUNTY,225,225 - HUGHES,225,HUGHES PRECINCT,exact_key,1.0
499,FAIRFAX COUNTY,226,226 - WOLFTRAP,226,WOLFTRAP PRECINCT,exact_key,1.0
500,FAIRFAX COUNTY,227,227 - SUNRISE VALLEY,227,SUNRISE VALLEY #1 PRECINCT,exact_key,1.0
501,FAIRFAX COUNTY,229,229 - FOX MILL,229,FOX MILL #1 PRECINCT,exact_key,1.0
502,FAIRFAX COUNTY,233,233 - NORTH POINT,233,NORTH POINT PRECINCT,exact_key,1.0
503,FAIRFAX COUNTY,234,234 - ALDRIN,234,ALDRIN PRECINCT,exact_key,1.0
504,FAIRFAX COUNTY,235,235 - FRYING PAN,235,FRYING PAN PRECINCT,exact_key,1.0
505,FAIRFAX COUNTY,236,236 - STUART,236,STUART PRECINCT,exact_key,1.0
506,FAIRFAX COUNTY,237,237 - MCNAIR,237,MCNAIR PRECINCT,exact_key,1.0
507,FAIRFAX COUNTY,238,238 - CAMERON GLEN,238,CAMERON GLEN PRECINCT,exact_key,1.0
508,FAIRFAX COUNTY,240,240 - COLVIN,240,COLVIN PRECINCT,exact_key,1.0
509,FAIRFAX COUNTY,301,301 - CHAIN BRIDGE,301,CHAIN BRIDGE PRECINCT,exact_key,1.0
510,FAIRFAX COUNTY,302,302 - CHESTERBROOK,302,CHESTERBROOK PRECINCT,exact_key,1.0
511,FAIRFAX COUNTY,303,303 - CHURCHILL,303,CHURCHILL PRECINCT,exact_key,1.0
512,FAIRFAX COUNTY,304,304 - COOPER,304,COOPER PRECINCT,exact_key,1.0
513,FAIRFAX COUNTY,305,305 - EL NIDO,305,EL NIDO PRECINCT,exact_key,1.0
514,FAIRFAX COUNTY,306,306 - GREAT FALLS,306,GREAT FALLS PRECINCT,exact_key,1.0
515,FAIRFAX COUNTY,307,307 - HAYCOCK,307,HAYCOCK PRECINCT,exact_key,1.0
516,FAIRFAX COUNTY,309,309 - KENMORE,309,KENMORE PRECINCT,exact_key,1.0
517,FAIRFAX COUNTY,310,310 - KIRBY,310,KIRBY PRECINCT,exact_key,1.0
518,FAIRFAX COUNTY,311,311 - LANGLEY,311,LANGLEY PRECINCT,exact_key,1.0
519,FAIRFAX COUNTY,312,312 - LONGFELLOW,312,LONGFELLOW PRECINCT,exact_key,1.0
520,FAIRFAX COUNTY,314,314 - MCLEAN,314,MCLEAN PRECINCT,exact_key,1.0
521,FAIRFAX COUNTY,315,315 - PIMMIT,315,PIMMIT PRECINCT,exact_key,1.0
522,FAIRFAX COUNTY,316,316 - SALONA,316,SALONA PRECINCT,exact_key,1.0
523,FAIRFAX COUNTY,317,317 - WESTHAMPTON,317,WESTHAMPTON PRECINCT,exact_key,1.0
524,FAIRFAX COUNTY,318,318 - WESTMORELAND,318,WESTMORELAND PRECINCT,exact_key,1.0
525,FAIRFAX COUNTY,319,319 - HERNDON #1,319,HERNDON #1 PRECINCT,exact_key,1.0
526,FAIRFAX COUNTY,320,320 - HERNDON #2,320,HERNDON #2 PRECINCT,exact_key,1.0
527,FAIRFAX COUNTY,321,321 - CLEARVIEW,321,CLEARVIEW PRECINCT,exact_key,1.0
528,FAIRFAX COUNTY,322,322 - FORESTVILLE,322,FORESTVILLE PRECINCT,exact_key,1.0
