County/City,Ward,Pct,"William Bill T. Bolling","Jody M. Wagner","All Others","Total Votes Cast"
"Spotsylvania County",-,"302 - Hazel Run (CD 1)",648,367,2,"1,017"
"Spotsylvania County",-,"303 - Grange Hall (CD 1)",730,296,2,"1,028"
"Spotsylvania County",-,"401 - Summit (CD 1)","1,180",689,1,"1,870"
"Spotsylvania County",-,"402 - Frazers Gate (CD 1)",704,371,0,"1,075"
"Spotsylvania County",-,"403 - Lee Hill (CD 1)",830,437,2,"1,269"
"Spotsylvania County",-,"501 - Belmont (CD 7)",441,194,0,635
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",596,224,4,824
"Spotsylvania County",-,"503 - Todds Tavern (CD 7)",308,136,1,445
"Spotsylvania County",-,"504 - Courthouse (CD 7)",477,226,1,704
"Spotsylvania County",-,"505 - Brock (CD 1)",715,279,1,995
"Spotsylvania County",-,"505 - Brock (CD 7)",12,5,0,17
"Spotsylvania County",-,"601 - Salem (CD 1)",407,240,1,648
"Spotsylvania County",-,"602 - Smith Station (CD 1)","1,264",734,1,"1,999"
"Spotsylvania County",-,"603 - Piedmont (CD 1)",542,272,1,815
"Spotsylvania County",-,"701 - Battlefield (CD 1)",614,348,1,963
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",732,347,1,"1,080"
"Spotsylvania County",-,"703 - Fairview (CD 1)",857,612,2,"1,471"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)",719,284,2,"1,005"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)",144,55,0,199
"Spotsylvania County",-,"Provisional Votes (CD 1)",2,0,0,2
"Spotsylvania County",-,"Provisional Votes (CD 7)",0,0,0,0
"Stafford County",-,"101 - Hartwood (CD 1)","1,201",452,0,"1,653"
"Stafford County",-,"102 - Rocky Run (CD 1)",924,473,2,"1,399"
"Stafford County",-,"103 - Simpson (CD 1)",550,231,0,781
"Stafford County",-,"104 - Ramoth (CD 1)",650,375,1,"1,026"
"Stafford County",-,"201 - Rock Hill (CD 1)",654,312,1,967
"Stafford County",-,"202 - Roseville (CD 1)",834,433,1,"1,268"
"Stafford County",-,"203 - Ruby (CD 1)",615,210,1,826
"Stafford County",-,"204 - Stefaniga (CD 1)",901,416,0,"1,317"
"Stafford County",-,"301 - Griffis (CD 1)",328,301,3,632
"Stafford County",-,"302 - Widewater (CD 1)",479,377,2,858
"Stafford County",-,"303 - Harbour (CD 1)",801,371,0,"1,172"
"Stafford County",-,"401 - Aquia (CD 1)",684,411,0,"1,095"
"Stafford County",-,"402 - Courthouse (CD 1)",569,425,2,996
"Stafford County",-,"403 - Brooke (CD 1)","1,001",568,0,"1,569"
"Stafford County",-,"501 - Grafton (CD 1)",875,383,1,"1,259"
"Stafford County",-,"502 - Falmouth (CD 1)",960,569,2,"1,531"
"Stafford County",-,"503 - Drew (CD 1)",319,169,2,490
"Stafford County",-,"504 - Gayle (CD 1)",684,645,1,"1,330"
"Stafford County",-,"601 - Ferry Farm (CD 1)",810,390,1,"1,201"
"Stafford County",-,"602 - Chatham (CD 1)",717,379,1,"1,097"
"Stafford County",-,"603 - White Oak (CD 1)","1,003",414,0,"1,417"
"Stafford County",-,"701 - Woodlands (CD 1)",623,356,1,980
"Stafford County",-,"702 - Whitson (CD 1)",553,347,2,902
"Stafford County",-,"703 - Hampton (CD 1)",614,360,0,974
"Stafford County",-,"Ab - Central Absentee Precinct (CD 1)",937,390,0,"1,327"
"Stafford County",-,"Provisional Votes (CD 1)",14,13,0,27
"Staunton City",-,"101 - Ward No 1 (CD 6)",611,456,0,"1,067"
"Staunton City",-,"201 - Ward Two (CD 6)","1,002",586,0,"1,588"
"Staunton City",-,"301 - Ward No 3 (CD 6)",788,472,0,"1,260"
"Staunton City",-,"401 - Ward No 4 (CD 6)",658,419,0,"1,077"
"Staunton City",-,"501 - Ward No 5 (CD 6)",498,408,0,906
"Staunton City",-,"Ab - Central Absentee Precinct (CD 6)",173,107,0,280
"Staunton City",-,"Provisional Votes (CD 6)",0,0,0,0
"Suffolk City",-,"102 - Driver (CD 4)","1,442",847,1,"2,290"
"Suffolk City",-,"103 - Harbour View (CD 4)",392,567,0,959
"Suffolk City",-,"104 - Bennetts Creek (CD 4)",658,450,1,"1,109"
"Suffolk City",-,"201 - Ebenezer (CD 4)",671,261,0,932
"Suffolk City",-,"202 - Chuckatuck (CD 4)",547,349,0,896
"Suffolk City",-,"203 - Kings Fork (CD 4)",816,785,0,"1,601"
"Suffolk City",-,"301 - White Marsh (CD 4)",110,665,0,775
"Suffolk City",-,"302 - John F Kennedy (CD 4)",368,470,0,838
"Suffolk City",-,"303 - Cypress Chapel (CD 4)",146,93,0,239
"Suffolk City",-,"401 - Airport (CD 4)",262,206,0,468
"Suffolk City",-,"402 - Whaleyville (CD 4)",574,202,0,776
"Suffolk City",-,"403 - Southside (CD 4)",65,417,0,482
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",779,349,1,"1,129"
"Suffolk City",-,"502 - Holland (CD 4)",434,233,0,667
"Suffolk City",-,"503 - Holy Neck (CD 4)",281,280,0,561
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",110,173,0,283
"Suffolk City",-,"601 - Lakeside (CD 4)",542,398,0,940
"Suffolk City",-,"602 - Olde Towne (CD 4)",135,100,0,235
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",448,210,0,658
"Suffolk City",-,"701 - Hollywood (CD 4)",11,221,0,232
"Suffolk City",-,"703 - Nansemond River (CD 4)",531,658,1,"1,190"
"Suffolk City",-,"705 - Yeates (CD 4)",369,819,0,"1,188"
"Suffolk City",-,"Ab - Central Absentee Precinct (CD 4)",365,314,0,679
"Suffolk City",-,"Provisional Votes (CD 4)",40,25,0,65
"Surry County",-,"101 - Surry (CD 3)",326,217,4,547
"Surry County",-,"201 - Bacons Castle (CD 3)",166,279,1,446
"Surry County",-,"301 - Dendron (CD 3)",132,127,0,259
"Surry County",-,"302 - Walls Bridge (CD 3)",88,134,0,222
"Surry County",-,"401 - Carsley (CD 3)",166,243,0,409
"Surry County",-,"501 - Claremont (CD 3)",164,166,0,330
"Surry County",-,"502 - Spring Grove (CD 3)",31,113,0,144
"Surry County",-,"Provisional Votes (CD 3)",0,0,0,0
"Sussex County",-,"101 - Waverly (CD 4)",103,267,0,370
"Sussex County",-,"201 - Stony Creek (CD 4)",139,234,0,373
"Sussex County",-,"202 - Little Mill (CD 4)",49,60,0,109
"Sussex County",-,"301 - Courthouse (CD 4)",210,119,0,329
"Sussex County",-,"302 - Wakefield (CD 4)",181,37,0,218
"Sussex County",-,"401 - Mars Hill (CD 4)",135,189,0,324
"Sussex County",-,"402 - West Wakefield (CD 4)",27,18,0,45
"Sussex County",-,"501 - Henry (CD 4)",168,182,0,350
"Sussex County",-,"502 - Yale (CD 4)",69,89,0,158
"Sussex County",-,"601 - Blackwater (CD 4)",231,93,0,324
"Sussex County",-,"602 - Newville (CD 4)",162,90,0,252
"Sussex County",-,"Provisional Votes (CD 4)",0,0,0,0
"Tazewell County",-,"101 - Abbs Valley (CD 9)",71,80,0,151
"Tazewell County",-,"102 - Tip Top (CD 9)",167,69,0,236
"Tazewell County",-,"103 - Boissevain (CD 9)",55,66,0,121
"Tazewell County",-,"104 - Falls Mills (CD 9)",164,41,0,205
"Tazewell County",-,"106 - Pocahontas (CD 9)",81,70,1,152
"Tazewell County",-,"107 - Amonate (CD 9)",26,22,0,48
"Tazewell County",-,"109 - Bishop (CD 9)",62,44,0,106
"Tazewell County",-,"110 - Adria (CD 9)",168,72,0,240
"Tazewell County",-,"111 - Gap Store (CD 9)",161,91,0,252
"Tazewell County",-,"112 - Bandy (CD 9)",73,38,0,111
"Tazewell County",-,"203 - Burkes Garden (CD 9)",67,30,0,97
"Tazewell County",-,"204 - Clear Fork (CD 9)",241,70,0,311
"Tazewell County",-,"207 - Freestone (CD 9)",106,31,0,137
"Tazewell County",-,"209 - Jeffersonville (CD 9)","1,003",462,0,"1,465"
"Tazewell County",-,"214 - Thompson Valley (CD 9)",265,85,0,350
"Tazewell County",-,"301 - Cedar Bluff (CD 9)",929,234,0,"1,163"
"Tazewell County",-,"302 - Baptist Valley (CD 9)",147,67,0,214
"Tazewell County",-,"303 - Wardell (CD 9)",299,89,0,388
"Tazewell County",-,"305 - Pounding Mill (CD 9)",251,89,0,340
"Tazewell County",-,"401 - Richlands (CD 9)",831,276,2,"1,109"
"Tazewell County",-,"402 - Jewell Ridge (CD 9)",68,46,0,114
"Tazewell County",-,"404 - Raven (CD 9)",265,106,0,371
"Tazewell County",-,"501 - Springville (CD 9)",413,88,0,501
"Tazewell County",-,"502 - Graham (CD 9)","1,067",297,0,"1,364"
"Tazewell County",-,"Ab - Central Absentee Precinct (CD 9)",275,112,0,387
"Tazewell County",-,"Provisional Votes (CD 9)",0,0,0,0
"Virginia Beach City",-,"1 - North Beach (CD 2)",951,638,2,"1,591"
"Virginia Beach City",-,"2 - South Beach (CD 2)",407,402,0,809
"Virginia Beach City",-,"3 - Ocean Lakes (CD 2)",759,506,2,"1,267"
"Virginia Beach City",-,"4 - Linkhorn (CD 2)",776,518,0,"1,294"
"Virginia Beach City",-,"5 - Seatack (CD 2)",320,442,1,763
"Virginia Beach City",-,"6 - Alanton (CD 2)",992,557,0,"1,549"
"Virginia Beach City",-,"7 - Kingston (CD 2)",712,370,0,"1,082"
"Virginia Beach City",-,"8 - London Bridge (CD 2)",577,436,0,"1,013"
"Virginia Beach City",-,"9 - Trantwood (CD 2)",943,528,1,"1,472"
"Virginia Beach City",-,"10 - Great Neck (CD 2)","1,054",536,0,"1,590"
"Virginia Beach City",-,"11 - Cape Henry (CD 2)",815,796,0,"1,611"
"Virginia Beach City",-,"12 - Plaza (CD 2)",495,489,3,987
"Virginia Beach City",-,"13 - Mt Trashmore (CD 2)",759,545,0,"1,304"
"Virginia Beach City",-,"14 - Malibu (CD 2)",653,521,1,"1,175"
"Virginia Beach City",-,"15 - Old Donation (CD 2)",542,432,1,975
"Virginia Beach City",-,"16 - Aragona (CD 2)",584,546,1,"1,131"
"Virginia Beach City",-,"17 - Ocean Park (CD 2)",542,394,1,937
"Virginia Beach City",-,"18 - Thoroughgood (CD 2)",933,659,1,"1,593"
"Virginia Beach City",-,"19 - Lake Smith (CD 2)",366,275,0,641
"Virginia Beach City",-,"20 - Bayside (CD 2)",304,187,0,491
"Virginia Beach City",-,"21 - Davis Corner (CD 2)",237,489,0,726
"Virginia Beach City",-,"22 - Point O View (CD 2)",639,354,0,993
"Virginia Beach City",-,"23 - Arrowhead (CD 2)",720,463,1,"1,184"
"Virginia Beach City",-,"24 - Larkspur (CD 2)",472,367,2,841
"Virginia Beach City",-,"25 - Avalon (CD 2)",904,473,0,"1,377"
"Virginia Beach City",-,"26 - Fairfield (CD 2)",740,470,1,"1,211"
"Virginia Beach City",-,"27 - Edwin (CD 2)",849,505,1,"1,355"
"Virginia Beach City",-,"28 - Thalia (CD 2)",564,358,1,923
"Virginia Beach City",-,"29 - Holland (CD 2)",470,449,1,920
"Virginia Beach City",-,"30 - Red Wing (CD 2)",733,417,0,"1,150"
"Virginia Beach City",-,"31 - Sigma (CD 2)",970,492,1,"1,463"
"Virginia Beach City",-,"32 - Creeds (CD 2)",395,193,0,588
"Virginia Beach City",-,"33 - Capps Shop (CD 2)",503,201,0,704
"Virginia Beach City",-,"34 - Blackwater (CD 2)",239,111,0,350
"Virginia Beach City",-,"35 - Courthouse (CD 2)",878,422,0,"1,300"
"Virginia Beach City",-,"36 - Windsor Oaks (CD 2)",599,562,0,"1,161"
"Virginia Beach City",-,"37 - Chesapeake Beach (CD 2)",355,299,1,655
"Virginia Beach City",-,"38 - Witchduck (CD 2)","1,144",677,2,"1,823"
"Virginia Beach City",-,"39 - Pembroke (CD 2)",561,449,2,"1,012"
"Virginia Beach City",-,"40 - Bonney (CD 2)",371,241,1,613
"Virginia Beach City",-,"41 - College Park (CD 2)",258,533,1,792
"Virginia Beach City",-,"42 - Brandon (CD 2)",590,409,1,"1,000"
"Virginia Beach City",-,"43 - Bellamy (CD 2)",355,419,0,774
"Virginia Beach City",-,"44 - Centerville (CD 2)",721,446,2,"1,169"
"Virginia Beach City",-,"45 - Timberlake (CD 2)",319,456,2,777
"Virginia Beach City",-,"46 - Green Run (CD 2)",507,601,0,"1,108"
"Virginia Beach City",-,"47 - Kings Grant (CD 2)","1,080",588,0,"1,668"
"Virginia Beach City",-,"48 - Wolfsnare (CD 2)",824,474,0,"1,298"
"Virginia Beach City",-,"49 - Lynnhaven (CD 2)",859,510,0,"1,369"
"Virginia Beach City",-,"50 - Oceana (CD 2)",154,216,0,370
"Virginia Beach City",-,"51 - Stratford Chase (CD 2)",656,395,1,"1,052"
"Virginia Beach City",-,"52 - Homestead (CD 2)",872,602,1,"1,475"
"Virginia Beach City",-,"53 - Shannon (CD 2)",615,376,1,992
"Virginia Beach City",-,"54 - Cromwell (CD 2)",360,320,0,680
"Virginia Beach City",-,"55 - Magic Hollow (CD 2)",331,418,1,750
"Virginia Beach City",-,"56 - Edinburgh (CD 2)",392,244,0,636
"Virginia Beach City",-,"57 - Sherry Park (CD 2)",470,231,1,702
"Virginia Beach City",-,"58 - Glenwood (CD 2)",521,478,0,999
"Virginia Beach City",-,"59 - Shelton Park (CD 2)",445,298,0,743
"Virginia Beach City",-,"60 - Foxfire (CD 2)",769,387,3,"1,159"
"Virginia Beach City",-,"61 - Baker (CD 2)",99,413,0,512
"Virginia Beach City",-,"62 - Landstown (CD 2)",722,426,1,"1,149"
"Virginia Beach City",-,"63 - Culver (CD 2)",759,430,0,"1,189"
"Virginia Beach City",-,"64 - Rosemont Forest (CD 2)",713,607,0,"1,320"
"Virginia Beach City",-,"65 - Colonial (CD 2)",502,358,0,860
"Virginia Beach City",-,"66 - Hunt (CD 2)",635,364,3,"1,002"
"Virginia Beach City",-,"67 - Eastern Shore (CD 2)",439,415,3,857
"Virginia Beach City",-,"68 - Manor (CD 2)",707,465,0,"1,172"
"Virginia Beach City",-,"69 - Shell (CD 2)",449,561,0,"1,010"
"Virginia Beach City",-,"70 - Corporate Landing (CD 2)",460,309,1,770
"Virginia Beach City",-,"71 - Round Hill (CD 2)",550,668,2,"1,220"
"Virginia Beach City",-,"72 - Rudee (CD 2)",625,415,2,"1,042"
"Virginia Beach City",-,"73 - Dahlia (CD 2)",546,563,3,"1,112"
"Virginia Beach City",-,"74 - Buckner (CD 2)",316,389,0,705
"Virginia Beach City",-,"75 - Colony (CD 2)",895,511,1,"1,407"
"Virginia Beach City",-,"76 - Village (CD 2)",259,291,0,550
"Virginia Beach City",-,"77 - Brookwood (CD 2)",427,341,0,768
"Virginia Beach City",-,"78 - Indian Lakes (CD 2)",489,415,0,904
"Virginia Beach City",-,"79 - Pleasant Hall (CD 2)",270,362,0,632
"Virginia Beach City",-,"80 - Reon (CD 2)",186,336,1,523
"Virginia Beach City",-,"81 - Rock Lake (CD 2)",405,465,0,870
"Virginia Beach City",-,"82 - Shelburne (CD 2)",509,304,1,814
"Virginia Beach City",-,"83 - Strawbridge (CD 2)",735,378,0,"1,113"
"Virginia Beach City",-,"84 - Tallwood (CD 2)",558,400,5,963
"Virginia Beach City",-,"85 - Upton (CD 2)",822,441,1,"1,264"
"Virginia Beach City",-,"86 - Haygood (CD 2)",695,492,0,"1,187"
"Virginia Beach City",-,"87 - Hillcrest (CD 2)",581,368,1,950
"Virginia Beach City",-,"88 - North Landing (CD 2)",495,262,1,758
"Virginia Beach City",-,"89 - Lake Christopher (CD 2)",701,467,1,"1,169"
"Virginia Beach City",-,"90 - Lake Joyce (CD 2)",426,286,0,712
"Virginia Beach City",-,"91 - Lexington (CD 2)",365,359,3,727
"Virginia Beach City",-,"92 - Little Neck (CD 2)",617,354,1,972
"Virginia Beach City",-,"93 - Newtown (CD 2)",60,282,0,342
"Virginia Beach City",-,"94 - Pinewood (CD 2)",340,201,0,541
"Virginia Beach City",-,"Ab - Central Absentee Precinct (CD 2)","2,514","1,494",2,"4,010"
"Virginia Beach City",-,"Provisional Votes (CD 2)",18,13,0,31
"Warren County",-,"101 - Fork Town (CD 10)",314,171,1,486
"Warren County",-,"102 - Otterburn (CD 10)",414,183,0,597
"Warren County",-,"103 - Waterlick (CD 10)",326,148,0,474
"Warren County",-,"201 - Happy Creek (CD 10)",774,378,0,"1,152"
"Warren County",-,"202 - Linden (CD 10)",487,242,0,729
"Warren County",-,"301 - North River (CD 10)",214,208,0,422
"Warren County",-,"302 - Riverton (CD 10)",457,183,0,640
"Warren County",-,"303 - Reliance (CD 10)",177,87,0,264
"Warren County",-,"401 - East Shenandoah (CD 10)",724,248,2,974
"Warren County",-,"402 - Town - West Shenandoah (CD 10)",445,200,0,645
"Warren County",-,"501 - South River (CD 10)",399,242,0,641
"Warren County",-,"502 - Bentonville (CD 10)",229,110,0,339
"Warren County",-,"504 - Browntown (CD 10)",214,122,1,337
"Warren County",-,"Ab - Central Absentee Precinct (CD 10)",245,144,1,390
"Warren County",-,"Provisional Votes (CD 10)",0,0,0,0
"Washington County",-,"101 - East Abingdon (CD 9)",820,373,0,"1,193"
"Washington County",-,"102 - West Abingdon (CD 9)",541,284,0,825
"Washington County",-,"201 - Clinchburg (CD 9)",250,70,0,320
"Washington County",-,"202 - Greendale (CD 9)",888,231,1,"1,120"
"Washington County",-,"203 - Hayters Gap (CD 9)",166,59,1,226
"Washington County",-,"301 - Watauga (CD 9)",909,243,2,"1,154"
"Washington County",-,"302 - South Abingdon (CD 9)",716,301,1,"1,018"
"Washington County",-,"401 - Glade Spring (CD 9)",586,173,2,761
"Washington County",-,"402 - Meadowview (CD 9)",637,272,1,910
"Washington County",-,"501 - Rhea Valley (CD 9)",892,195,0,"1,087"
"Washington County",-,"502 - Damascus (CD 9)",433,163,0,596
"Washington County",-,"504 - Green Cove (CD 9)",87,15,0,102
"Washington County",-,"601 - Burson Place (CD 9)",651,94,0,745
"Washington County",-,"602 - Mendota (CD 9)",162,44,0,206
"Washington County",-,"603 - Valley Institute (CD 9)",566,121,0,687
"Washington County",-,"701 - High Point (CD 9)",605,121,1,727
"Washington County",-,"702 - Wallace (CD 9)",335,97,0,432
"Washington County",-,"703 - John Battle (CD 9)",686,190,0,876
"Washington County",-,"Ab - Central Absentee Precinct (CD 9)",401,179,0,580
"Washington County",-,"Provisional Votes (CD 9)",0,0,0,0
"Waynesboro City",-,"1 - Ward A (CD 6)",387,229,0,616
"Waynesboro City",-,"2 - Ward B (CD 6)",966,409,0,"1,375"
"Waynesboro City",-,"3 - Ward C (CD 6)",562,292,1,855
"Waynesboro City",-,"4 - Ward D (CD 6)","1,301",554,1,"1,856"
"Waynesboro City",-,"Ab - Central Absentee Precinct (CD 6)",139,68,0,207
"Waynesboro City",-,"Provisional Votes (CD 6)",0,0,0,0
"Westmoreland County",-,"101 - Precinct 1-1 (CD 1)",197,271,0,468
"Westmoreland County",-,"102 - Precinct 1-2 (CD 1)",122,78,0,200
"Westmoreland County",-,"201 - Precinct 2-1 (CD 1)",433,412,0,845
"Westmoreland County",-,"301 - Precinct 3-1 (CD 1)",475,288,0,763
"Westmoreland County",-,"401 - Precinct 4-1 (CD 1)",531,238,0,769
"Westmoreland County",-,"501 - Precinct 5-1 (CD 1)",394,339,0,733
"Westmoreland County",-,"Ab - Central Absentee Precinct (CD 1)",181,121,0,302
"Westmoreland County",-,"Provisional Votes (CD 1)",0,0,0,0
"Williamsburg City",-,"1 - Stryker (CD 1)",725,"1,240",1,"1,966"
"Williamsburg City",-,"2 - Berkeley (CD 1)",626,591,1,"1,218"
"Williamsburg City",-,"Ab - Central Absentee Precinct (CD 1)",144,127,0,271
"Williamsburg City",-,"Provisional Votes (CD 1)",2,0,0,2
"Winchester City",-,"101 - Merrimans (CD 10)",777,540,1,"1,318"
"Winchester City",-,"102 - Old Town (CD 10)",532,383,0,915
"Winchester City",-,"201 - Virginia Avenue (CD 10)",294,307,0,601
"Winchester City",-,"301 - War Memorial (CD 10)",391,275,2,668
"Winchester City",-,"401 - Frederick Douglass (CD 10)",854,472,2,"1,328"
"Winchester City",-,"Ab - Central Absentee Precinct (CD 10)",222,158,0,380
"Winchester City",-,"Provisional Votes (CD 10)",0,0,0,0
"Wise County",-,"101 - Appalachia (CD 9)",318,177,1,496
"Wise County",-,"102 - Dorchester (CD 9)",190,106,0,296
"Wise County",-,"103 - Guest River Voting Place (CD 9)",189,95,0,284
"Wise County",-,"104 - West Pound (CD 9)",517,301,0,818
"Wise County",-,"201 - North Coeburn (CD 9)",270,90,0,360
"Wise County",-,"202 - Wise (CD 9)",826,269,1,"1,096"
"Wise County",-,"203 - East Pound (CD 9)",242,94,0,336
"Wise County",-,"301 - Big Stone Gap (CD 9)",611,250,0,861
"Wise County",-,"302 - East Stone Gap (CD 9)",692,207,0,899
"Wise County",-,"401 - Clinch Valley (CD 9)",616,150,0,766
"Wise County",-,"402 - South Coeburn (CD 9)",613,178,2,793
"Wise County",-,"403 - St Paul (CD 9)",208,124,0,332
"Wise County",-,"Ab - Central Absentee Precinct (CD 9)",168,120,0,288
"Wise County",-,"Provisional Votes (CD 9)",0,0,0,0
"Wythe County",-,"101 - Royal Oak (CD 9)",228,63,0,291
"Wythe County",-,"102 - Rural Retreat (CD 9)",700,269,2,971
"Wythe County",-,"203 - West Wytheville (CD 9)",788,399,2,"1,189"
"Wythe County",-,"303 - East Wytheville (CD 9)",924,484,1,"1,409"
"Wythe County",-,"401 - Fort Chiswell (CD 9)",422,169,0,591
"Wythe County",-,"402 - Max Meadows (CD 9)",420,169,0,589
"Wythe County",-,"501 - Jackson Memorial (CD 9)",334,148,0,482
"Wythe County",-,"502 - Sheffey (CD 9)",579,244,0,823
"Wythe County",-,"601 - Huddle (CD 9)",205,72,0,277
"Wythe County",-,"602 - Zion (CD 9)",358,133,0,491
"Wythe County",-,"603 - Evergreen (CD 9)",247,81,0,328
"Wythe County",-,"Ab - Central Absentee Precinct (CD 9)",191,76,0,267
"Wythe County",-,"Provisional Votes (CD 9)",0,0,0,0
"York County",-,"101 - Queens Lake (CD 1)",669,521,4,"1,194"
"York County",-,"102 - Yorktown (CD 1)",513,265,1,779
"York County",-,"103 - Waller Mill (CD 1)",719,438,2,"1,159"
"York County",-,"104 - Magruder (CD 1)",585,681,2,"1,268"
"York County",-,"203 - Coventry (CD 1)","1,081",563,0,"1,644"
"York County",-,"204 - Kiln Creek (CD 1)",608,286,2,896
"York County",-,"301 - Seaford (CD 1)","1,091",362,1,"1,454"
"York County",-,"302 - Harris Grove (CD 1)","1,007",464,0,"1,471"
"York County",-,"303 - Edgehill (CD 1)",718,494,1,"1,213"
"York County",-,"401 - Harwoods Mill (CD 1)","1,382",518,2,"1,902"
"York County",-,"402 - Dare (CD 1)","1,549",582,2,"2,133"
"York County",-,"501 - Tabb (CD 1)",923,394,1,"1,318"
"York County",-,"502 - Bethel (CD 1)","1,269",634,1,"1,904"
"York County",-,"Ab - Central Absentee Precinct (CD 1)",583,275,0,858
"York County",-,"Provisional Votes (CD 1)",5,4,0,9
TOTALS,,,"1,106,793","850,111","1,569","1,958,473"
